08-01-2011,Total IR Schedule (MU)
08-01-2011,Through ER
09-01-2011,
09-01-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
09-01-2011,ISGS/LT Schedule (MU)
09-01-2011,ER
09-01-2011,33.60
09-01-2011,
09-01-2011,Total IR Schedule (MU)
09-01-2011,Through ER
10-01-2011,
10-01-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
10-01-2011,ISGS/LT Schedule (MU)
10-01-2011,ER
10-01-2011,33.60
10-01-2011,
10-01-2011,Total IR Schedule (MU)
10-01-2011,Through ER
11-01-2011,
11-01-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
11-01-2011,ISGS/LT Schedule (MU)
11-01-2011,ER
11-01-2011,33.60
11-01-2011,
11-01-2011,Total IR Schedule (MU)
11-01-2011,Through ER
12-01-2011,
12-01-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
12-01-2011,ISGS/LT Schedule (MU)
12-01-2011,ER
12-01-2011,33.60
12-01-2011,
12-01-2011,Total IR Schedule (MU)
12-01-2011,Through ER
13-01-2011,
13-01-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
13-01-2011,ISGS/LT Schedule (MU)
13-01-2011,ER
13-01-2011,33.60
13-01-2011,
13-01-2011,Total IR Schedule (MU)
13-01-2011,Through ER
14-01-2011,
14-01-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
14-01-2011,ISGS/LT Schedule (MU)
14-01-2011,ER
14-01-2011,33.60
14-01-2011,
14-01-2011,Total IR Schedule (MU)
14-01-2011,Through ER
15-01-2011,
15-01-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
15-01-2011,ISGS/LT Schedule (MU)
15-01-2011,ER
15-01-2011,33.60
15-01-2011,
15-01-2011,Total IR Schedule (MU)
15-01-2011,Through ER
16-01-2011,
16-01-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
16-01-2011,ISGS/LT Schedule (MU)
16-01-2011,ER
16-01-2011,33.60
16-01-2011,
16-01-2011,Total IR Schedule (MU)
16-01-2011,Through ER
17-01-2011,
17-01-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
17-01-2011,ISGS/LT Schedule (MU)
17-01-2011,ER
17-01-2011,33.60
17-01-2011,
17-01-2011,Total IR Schedule (MU)
17-01-2011,Through ER
18-01-2011,
18-01-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
18-01-2011,ISGS/LT Schedule (MU)
18-01-2011,ER
18-01-2011,33.60
18-01-2011,
18-01-2011,Total IR Schedule (MU)
18-01-2011,Through ER
19-01-2011,
19-01-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
19-01-2011,ISGS/LT Schedule (MU)
19-01-2011,ER
19-01-2011,33.60
19-01-2011,
19-01-2011,Total IR Schedule (MU)
19-01-2011,Through ER
20-01-2011,
20-01-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
20-01-2011,ISGS/LT Schedule (MU)
20-01-2011,ER
20-01-2011,33.60
20-01-2011,
20-01-2011,Total IR Schedule (MU)
20-01-2011,Through ER
21-01-2011,
21-01-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
21-01-2011,ISGS/LT Schedule (MU)
21-01-2011,ER
21-01-2011,33.60
21-01-2011,
21-01-2011,Total IR Schedule (MU)
21-01-2011,Through ER
22-01-2011,
22-01-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
22-01-2011,ISGS/LT Schedule (MU)
22-01-2011,ER
22-01-2011,33.60
22-01-2011,
22-01-2011,Total IR Schedule (MU)
22-01-2011,Through ER
23-01-2011,
23-01-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
23-01-2011,ISGS/LT Schedule (MU)
23-01-2011,ER
23-01-2011,33.60
23-01-2011,
23-01-2011,Total IR Schedule (MU)
23-01-2011,Through ER
24-01-2011,
24-01-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
24-01-2011,ISGS/LT Schedule (MU)
24-01-2011,ER
24-01-2011,33.60
24-01-2011,
24-01-2011,Total IR Schedule (MU)
24-01-2011,Through ER
25-01-2011,
25-01-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
25-01-2011,ISGS/LT Schedule (MU)
25-01-2011,ER
25-01-2011,33.60
25-01-2011,
25-01-2011,Total IR Schedule (MU)
25-01-2011,Through ER
26-01-2011,
26-01-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
26-01-2011,ISGS/LT Schedule (MU)
26-01-2011,ER
26-01-2011,33.60
26-01-2011,
26-01-2011,Total IR Schedule (MU)
26-01-2011,Through ER
27-01-2011,
27-01-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
27-01-2011,ISGS/LT Schedule (MU)
27-01-2011,ER
27-01-2011,33.60
27-01-2011,
27-01-2011,Total IR Schedule (MU)
27-01-2011,Through ER
28-01-2011,
28-01-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
28-01-2011,ISGS/LT Schedule (MU)
28-01-2011,ER
28-01-2011,33.60
28-01-2011,
28-01-2011,Total IR Schedule (MU)
28-01-2011,Through ER
29-01-2011,
29-01-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
29-01-2011,ISGS/LT Schedule (MU)
29-01-2011,ER
29-01-2011,33.60
29-01-2011,
29-01-2011,Total IR Schedule (MU)
29-01-2011,Through ER
30-01-2011,
30-01-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
30-01-2011,ISGS/LT Schedule (MU)
30-01-2011,ER
30-01-2011,33.60
30-01-2011,
30-01-2011,Total IR Schedule (MU)
30-01-2011,Through ER
31-01-2011,
31-01-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
31-01-2011,ISGS/LT Schedule (MU)
31-01-2011,ER
31-01-2011,33.60
31-01-2011,
31-01-2011,Total IR Schedule (MU)
31-01-2011,Through ER
01-02-2011,
01-02-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
01-02-2011,ISGS/LT Schedule (MU)
01-02-2011,ER
01-02-2011,33.60
01-02-2011,
01-02-2011,Total IR Schedule (MU)
01-02-2011,Through ER
02-02-2011,
02-02-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
02-02-2011,ISGS/LT Schedule (MU)
02-02-2011,ER
02-02-2011,33.60
02-02-2011,
02-02-2011,Total IR Schedule (MU)
02-02-2011,Through ER
03-02-2011,
03-02-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
03-02-2011,ISGS/LT Schedule (MU)
03-02-2011,ER
03-02-2011,33.60
03-02-2011,
03-02-2011,Total IR Schedule (MU)
03-02-2011,Through ER
04-02-2011,
04-02-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
04-02-2011,ISGS/LT Schedule (MU)
04-02-2011,ER
04-02-2011,33.60
04-02-2011,
04-02-2011,Total IR Schedule (MU)
04-02-2011,Through ER
05-02-2011,
05-02-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
05-02-2011,ISGS/LT Schedule (MU)
05-02-2011,ER
05-02-2011,33.60
05-02-2011,
05-02-2011,Total IR Schedule (MU)
05-02-2011,Through ER
06-02-2011,
06-02-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
06-02-2011,ISGS/LT Schedule (MU)
06-02-2011,ER
06-02-2011,33.60
06-02-2011,
06-02-2011,Total IR Schedule (MU)
06-02-2011,Through ER
07-02-2011,
07-02-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
07-02-2011,ISGS/LT Schedule (MU)
07-02-2011,ER
07-02-2011,33.60
07-02-2011,
07-02-2011,Total IR Schedule (MU)
07-02-2011,Through ER
08-02-2011,
08-02-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
08-02-2011,ISGS/LT Schedule (MU)
08-02-2011,ER
08-02-2011,33.60
08-02-2011,
08-02-2011,Total IR Schedule (MU)
08-02-2011,Through ER
09-02-2011,
09-02-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
09-02-2011,ISGS/LT Schedule (MU)
09-02-2011,ER
09-02-2011,33.60
09-02-2011,
09-02-2011,Total IR Schedule (MU)
09-02-2011,Through ER
10-02-2011,
10-02-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
10-02-2011,ISGS/LT Schedule (MU)
10-02-2011,ER
10-02-2011,33.60
10-02-2011,
10-02-2011,Total IR Schedule (MU)
10-02-2011,Through ER
11-02-2011,
11-02-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
11-02-2011,ISGS/LT Schedule (MU)
11-02-2011,ER
11-02-2011,33.60
11-02-2011,
11-02-2011,Total IR Schedule (MU)
11-02-2011,Through ER
12-02-2011,
12-02-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
12-02-2011,ISGS/LT Schedule (MU)
12-02-2011,ER
12-02-2011,33.60
12-02-2011,
12-02-2011,Total IR Schedule (MU)
12-02-2011,Through ER
13-02-2011,
13-02-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
13-02-2011,ISGS/LT Schedule (MU)
13-02-2011,ER
13-02-2011,33.60
13-02-2011,
13-02-2011,Total IR Schedule (MU)
13-02-2011,Through ER
14-02-2011,
14-02-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
14-02-2011,ISGS/LT Schedule (MU)
14-02-2011,ER
14-02-2011,33.60
14-02-2011,
14-02-2011,Total IR Schedule (MU)
14-02-2011,Through ER
15-02-2011,
15-02-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
15-02-2011,ISGS/LT Schedule (MU)
15-02-2011,ER
15-02-2011,33.60
15-02-2011,
15-02-2011,Total IR Schedule (MU)
15-02-2011,Through ER
16-02-2011,
16-02-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
16-02-2011,ISGS/LT Schedule (MU)
16-02-2011,ER
16-02-2011,33.60
16-02-2011,
16-02-2011,Total IR Schedule (MU)
16-02-2011,Through ER
17-02-2011,
17-02-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
17-02-2011,ISGS/LT Schedule (MU)
17-02-2011,ER
17-02-2011,33.60
17-02-2011,
17-02-2011,Total IR Schedule (MU)
17-02-2011,Through ER
18-02-2011,
18-02-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
18-02-2011,ISGS/LT Schedule (MU)
18-02-2011,ER
18-02-2011,33.60
18-02-2011,
18-02-2011,Total IR Schedule (MU)
18-02-2011,Through ER
19-02-2011,
19-02-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
19-02-2011,ISGS/LT Schedule (MU)
19-02-2011,ER
19-02-2011,33.60
19-02-2011,
19-02-2011,Total IR Schedule (MU)
19-02-2011,Through ER
20-02-2011,
20-02-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
20-02-2011,ISGS/LT Schedule (MU)
20-02-2011,ER
20-02-2011,33.60
20-02-2011,
20-02-2011,Total IR Schedule (MU)
20-02-2011,Through ER
21-02-2011,
21-02-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
21-02-2011,ISGS/LT Schedule (MU)
21-02-2011,ER
21-02-2011,33.60
21-02-2011,
21-02-2011,Total IR Schedule (MU)
21-02-2011,Through ER
22-02-2011,
22-02-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
22-02-2011,ISGS/LT Schedule (MU)
22-02-2011,ER
22-02-2011,33.60
22-02-2011,
22-02-2011,Total IR Schedule (MU)
22-02-2011,Through ER
23-02-2011,
23-02-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
23-02-2011,ISGS/LT Schedule (MU)
23-02-2011,ER
23-02-2011,33.60
23-02-2011,
23-02-2011,Total IR Schedule (MU)
23-02-2011,Through ER
24-02-2011,
24-02-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
24-02-2011,ISGS/LT Schedule (MU)
24-02-2011,ER
24-02-2011,33.60
24-02-2011,
24-02-2011,Total IR Schedule (MU)
24-02-2011,Through ER
25-02-2011,
25-02-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
25-02-2011,ISGS/LT Schedule (MU)
25-02-2011,ER
25-02-2011,33.60
25-02-2011,
25-02-2011,Total IR Schedule (MU)
25-02-2011,Through ER
26-02-2011,
26-02-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
26-02-2011,ISGS/LT Schedule (MU)
26-02-2011,ER
26-02-2011,33.60
26-02-2011,
26-02-2011,Total IR Schedule (MU)
26-02-2011,Through ER
27-02-2011,
27-02-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
27-02-2011,ISGS/LT Schedule (MU)
27-02-2011,ER
27-02-2011,33.60
27-02-2011,
27-02-2011,Total IR Schedule (MU)
27-02-2011,Through ER
28-02-2011,
28-02-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
28-02-2011,ISGS/LT Schedule (MU)
28-02-2011,ER
28-02-2011,33.60
28-02-2011,
28-02-2011,Total IR Schedule (MU)
28-02-2011,Through ER
01-03-2011,
01-03-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
01-03-2011,ISGS/LT Schedule (MU)
01-03-2011,ER
01-03-2011,33.60
01-03-2011,
01-03-2011,Total IR Schedule (MU)
01-03-2011,Through ER
02-03-2011,
02-03-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
02-03-2011,ISGS/LT Schedule (MU)
02-03-2011,ER
02-03-2011,33.60
02-03-2011,
02-03-2011,Total IR Schedule (MU)
02-03-2011,Through ER
03-03-2011,
03-03-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
03-03-2011,ISGS/LT Schedule (MU)
03-03-2011,ER
03-03-2011,33.60
03-03-2011,
03-03-2011,Total IR Schedule (MU)
03-03-2011,Through ER
04-03-2011,
04-03-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
04-03-2011,ISGS/LT Schedule (MU)
04-03-2011,ER
04-03-2011,33.60
04-03-2011,
04-03-2011,Total IR Schedule (MU)
04-03-2011,Through ER
05-03-2011,
05-03-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
05-03-2011,ISGS/LT Schedule (MU)
05-03-2011,ER
05-03-2011,33.60
05-03-2011,
05-03-2011,Total IR Schedule (MU)
05-03-2011,Through ER
06-03-2011,
06-03-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
06-03-2011,ISGS/LT Schedule (MU)
06-03-2011,ER
06-03-2011,33.60
06-03-2011,
06-03-2011,Total IR Schedule (MU)
06-03-2011,Through ER
07-03-2011,
07-03-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
07-03-2011,ISGS/LT Schedule (MU)
07-03-2011,ER
07-03-2011,33.60
07-03-2011,
07-03-2011,Total IR Schedule (MU)
07-03-2011,Through ER
08-03-2011,
08-03-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
08-03-2011,ISGS/LT Schedule (MU)
08-03-2011,ER
08-03-2011,33.60
08-03-2011,
08-03-2011,Total IR Schedule (MU)
08-03-2011,Through ER
09-03-2011,
09-03-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
09-03-2011,ISGS/LT Schedule (MU)
09-03-2011,ER
09-03-2011,33.60
09-03-2011,
09-03-2011,Total IR Schedule (MU)
09-03-2011,Through ER
10-03-2011,
10-03-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
10-03-2011,ISGS/LT Schedule (MU)
10-03-2011,ER
10-03-2011,33.60
10-03-2011,
10-03-2011,Total IR Schedule (MU)
10-03-2011,Through ER
11-03-2011,
11-03-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
11-03-2011,ISGS/LT Schedule (MU)
11-03-2011,ER
11-03-2011,33.60
11-03-2011,
11-03-2011,Total IR Schedule (MU)
11-03-2011,Through ER
12-03-2011,
12-03-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
12-03-2011,ISGS/LT Schedule (MU)
12-03-2011,ER
12-03-2011,33.60
12-03-2011,
12-03-2011,Total IR Schedule (MU)
12-03-2011,Through ER
13-03-2011,
13-03-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
13-03-2011,ISGS/LT Schedule (MU)
13-03-2011,ER
13-03-2011,33.60
13-03-2011,
13-03-2011,Total IR Schedule (MU)
13-03-2011,Through ER
14-03-2011,
14-03-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
14-03-2011,ISGS/LT Schedule (MU)
14-03-2011,ER
14-03-2011,33.60
14-03-2011,
14-03-2011,Total IR Schedule (MU)
14-03-2011,Through ER
15-03-2011,
15-03-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
15-03-2011,ISGS/LT Schedule (MU)
15-03-2011,ER
15-03-2011,33.60
15-03-2011,
15-03-2011,Total IR Schedule (MU)
15-03-2011,Through ER
16-03-2011,
16-03-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
16-03-2011,ISGS/LT Schedule (MU)
16-03-2011,ER
16-03-2011,33.60
16-03-2011,
16-03-2011,Total IR Schedule (MU)
16-03-2011,Through ER
17-03-2011,
17-03-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
17-03-2011,ISGS/LT Schedule (MU)
17-03-2011,ER
17-03-2011,33.60
17-03-2011,
17-03-2011,Total IR Schedule (MU)
17-03-2011,Through ER
18-03-2011,
18-03-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
18-03-2011,ISGS/LT Schedule (MU)
18-03-2011,ER
18-03-2011,33.60
18-03-2011,
18-03-2011,Total IR Schedule (MU)
18-03-2011,Through ER
19-03-2011,
19-03-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
19-03-2011,ISGS/LT Schedule (MU)
19-03-2011,ER
19-03-2011,33.60
19-03-2011,
19-03-2011,Total IR Schedule (MU)
19-03-2011,Through ER
20-03-2011,
20-03-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
20-03-2011,ISGS/LT Schedule (MU)
20-03-2011,ER
20-03-2011,33.60
20-03-2011,
20-03-2011,Total IR Schedule (MU)
20-03-2011,Through ER
21-03-2011,
21-03-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
21-03-2011,ISGS/LT Schedule (MU)
21-03-2011,ER
21-03-2011,33.60
21-03-2011,
21-03-2011,Total IR Schedule (MU)
21-03-2011,Through ER
22-03-2011,
22-03-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
22-03-2011,ISGS/LT Schedule (MU)
22-03-2011,ER
22-03-2011,33.60
22-03-2011,
22-03-2011,Total IR Schedule (MU)
22-03-2011,Through ER
23-03-2011,
23-03-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
23-03-2011,ISGS/LT Schedule (MU)
23-03-2011,ER
23-03-2011,33.60
23-03-2011,
23-03-2011,Total IR Schedule (MU)
23-03-2011,Through ER
24-03-2011,
24-03-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
24-03-2011,ISGS/LT Schedule (MU)
24-03-2011,ER
24-03-2011,33.60
24-03-2011,
24-03-2011,Total IR Schedule (MU)
24-03-2011,Through ER
25-03-2011,
25-03-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
25-03-2011,ISGS/LT Schedule (MU)
25-03-2011,ER
25-03-2011,33.60
25-03-2011,
25-03-2011,Total IR Schedule (MU)
25-03-2011,Through ER
26-03-2011,
26-03-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
26-03-2011,ISGS/LT Schedule (MU)
26-03-2011,ER
26-03-2011,33.60
26-03-2011,
26-03-2011,Total IR Schedule (MU)
26-03-2011,Through ER
27-03-2011,
27-03-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
27-03-2011,ISGS/LT Schedule (MU)
27-03-2011,ER
27-03-2011,33.60
27-03-2011,
27-03-2011,Total IR Schedule (MU)
27-03-2011,Through ER
28-03-2011,
28-03-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
28-03-2011,ISGS/LT Schedule (MU)
28-03-2011,ER
28-03-2011,33.60
28-03-2011,
28-03-2011,Total IR Schedule (MU)
28-03-2011,Through ER
29-03-2011,
29-03-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
29-03-2011,ISGS/LT Schedule (MU)
29-03-2011,ER
29-03-2011,33.60
29-03-2011,
29-03-2011,Total IR Schedule (MU)
29-03-2011,Through ER
30-03-2011,
30-03-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
30-03-2011,ISGS/LT Schedule (MU)
30-03-2011,ER
30-03-2011,33.60
30-03-2011,
30-03-2011,Total IR Schedule (MU)
30-03-2011,Through ER
31-03-2011,
31-03-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
31-03-2011,ISGS/LT Schedule (MU)
31-03-2011,ER
31-03-2011,33.60
31-03-2011,
31-03-2011,Total IR Schedule (MU)
31-03-2011,Through ER
01-04-2011,
01-04-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
01-04-2011,ISGS/LT Schedule (MU)
01-04-2011,ER
01-04-2011,33.60
01-04-2011,
01-04-2011,Total IR Schedule (MU)
01-04-2011,Through ER
02-04-2011,
02-04-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
02-04-2011,ISGS/LT Schedule (MU)
02-04-2011,ER
02-04-2011,33.60
02-04-2011,
02-04-2011,Total IR Schedule (MU)
02-04-2011,Through ER
03-04-2011,
03-04-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
03-04-2011,ISGS/LT Schedule (MU)
03-04-2011,ER
03-04-2011,33.60
03-04-2011,
03-04-2011,Total IR Schedule (MU)
03-04-2011,Through ER
04-04-2011,
04-04-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
04-04-2011,ISGS/LT Schedule (MU)
04-04-2011,ER
04-04-2011,33.60
04-04-2011,
04-04-2011,Total IR Schedule (MU)
04-04-2011,Through ER
05-04-2011,
05-04-2011,V(B). Inter Regional Schedule & Actual Exchanges [Import (+ve)/Export (-ve)] [Corridor wise]
05-04-2011,ISGS/LT Schedule (MU)
